SourcePort,DestinationPort,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,Label
50864.0,443.0,0.019497,55.0,2820.946812330102,66.0,3385.1361747961223,0
50845.0,443.0,0.037511,55.0,1466.2365706059556,66.0,1759.4838847271467,0
50843.0,443.0,0.026745,55.0,2056.459151243223,66.0,2467.750981491868,0
50873.0,443.0,0.026734,55.0,2057.3053041071294,66.0,2468.7663649285555,0
51092.0,443.0,1.074491,4286.0,3988.865425582904,123300.0,114752.0081601428,0
50872.0,443.0,0.026794,55.0,2052.698365305665,66.0,2463.2380383667983,0
50783.0,443.0,0.026885,55.0,2045.7504184489487,66.0,2454.9005021387393,0
50877.0,443.0,0.02529,55.0,2174.7726374060894,66.0,2609.727164887307,0
50851.0,443.0,0.038035,55.0,1446.0365452872354,66.0,1735.2438543446824,0
50881.0,443.0,0.037526,55.0,1465.6504823322496,66.0,1758.7805787986997,0
50569.0,443.0,0.014918,55.0,3686.82128971712,66.0,4424.185547660544,0
50697.0,443.0,0.083012,55.0,662.5548113525755,66.0,795.0657736230905,0
50695.0,443.0,0.082971,55.0,662.8822118571549,60.0,723.1442311168962,0
50839.0,443.0,0.037302,55.0,1474.4517720229478,66.0,1769.342126427537,0
49443.0,443.0,0.025184,55.0,2183.926302414231,66.0,2620.7115628970773,0
50884.0,443.0,0.014937,55.0,3682.1316194684337,66.0,4418.557943362121,0
50892.0,443.0,0.019847,55.0,2771.1996775331286,66.0,3325.439613039754,0
50894.0,443.0,0.02682,55.0,2050.7084265473527,66.0,2460.8501118568233,0
50903.0,443.0,0.026806,55.0,2051.779452361412,66.0,2462.135342833694,0
50869.0,443.0,0.028077,55.0,1958.8987427431705,66.0,2350.6784912918047,0
443.0,51026.0,0.027022,198.0,7327.362889497446,108.0,3996.743394271334,0
50893.0,443.0,0.078801,55.0,697.9606857780993,66.0,837.5528229337191,0
50909.0,443.0,0.018772,55.0,2929.8955891753676,66.0,3515.874707010441,0
50907.0,443.0,0.036971,55.0,1487.6524843796487,66.0,1785.1829812555786,0
50910.0,443.0,0.019019,55.0,2891.844997108155,66.0,3470.213996529786,0
50406.0,443.0,29.579567,163.0,5.510560719161305,280.0,9.465993873405921,0
50411.0,443.0,29.928498,217.0,7.250614447808238,180.0,6.014334565002225,0
50410.0,443.0,29.9253,217.0,7.251389292672086,180.0,6.014977293460717,0
50413.0,443.0,29.909352,217.0,7.255255814301827,180.0,6.018184546425479,0
51045.0,443.0,43.139374,5367.0,124.41070656240862,90670.0,2101.792204958746,0
51058.0,443.0,41.317636,8780.0,212.5000568764389,410754.0,9941.37225082287,0
51064.0,443.0,41.289628,3212.0,77.79193360618314,82955.0,2009.1002030824789,0
50809.0,443.0,19.912016,8739.0,438.8807240813788,160869.0,8078.991097636723,0
51072.0,443.0,15.384626,1087.0,70.65495124808363,3937.0,255.90482342567185,0
51073.0,443.0,15.382404,1767.0,114.87151163108184,8294.0,539.1875028116541,0
51074.0,443.0,15.146185,1153.0,76.1247799363338,3937.0,259.9334419855561,0
51080.0,443.0,13.590716,896.0,65.92735805825095,569.0,41.86681555261695,0
51082.0,443.0,13.588511,898.0,66.0852392142156,569.0,41.87360925711434,0
51083.0,443.0,13.582058,898.0,66.11663711051742,569.0,41.89350391523877,0
51085.0,443.0,13.328392,1046.0,78.47908434865961,4064.0,304.9130007580809,0
51087.0,443.0,13.20023,1087.0,82.34705001352249,3953.0,299.4644790280169,0
51091.0,443.0,7.150062,9748.0,1363.3448213456052,29891.0,4180.5231898688435,0
49220.0,443.0,37.497919,55.0,1.4667480614057542,126.0,3.360186467947728,0
50875.0,443.0,32.207557,55.0,1.707673761161084,126.0,3.9121253437508474,0
50666.0,443.0,9.524726,989.0,103.83500795718427,2095.0,219.95383384256928,0
49451.0,443.0,0.044692,55.0,1230.6453056475432,66.0,1476.774366777052,0
50918.0,443.0,0.078518,55.0,700.4763239002522,66.0,840.5715886803025,0
50926.0,443.0,0.019513,55.0,2818.6337313585814,66.0,3382.3604776302977,0
443.0,51025.0,0.033124,205.0,6188.866078975969,108.0,3260.4757879483154,0
443.0,51022.0,0.019407,198.0,10202.504251043436,108.0,5565.002318750966,0
50925.0,443.0,0.019514,55.0,2818.489289740699,66.0,3382.1871476888386,0
50694.0,443.0,0.083591,55.0,657.9655704561496,60.0,717.7806223157995,0
50745.0,443.0,0.025342,55.0,2170.310157051535,66.0,2604.372188461842,0
50748.0,443.0,0.015262,55.0,3603.721661643297,66.0,4324.465993971957,0
50743.0,443.0,0.015226,55.0,3612.2422172599504,66.0,4334.69066071194,0
50693.0,443.0,0.078959,55.0,696.5640395648375,66.0,835.876847477805,0
49666.0,443.0,14.541195,163.0,11.209532641574507,383.0,26.33896320075482,0
51094.0,443.0,0.712678,1484.0,2082.2868111545463,4643.0,6514.863655114933,0
51095.0,443.0,10.256902,971.0,94.66796114460291,3679.0,358.6853028331557,0
443.0,50698.0,0.028203,245.0,8687.019111442045,108.0,3829.3798532071055,0
51020.0,443.0,0.033676,55.0,1633.2105950825512,66.0,1959.8527140990616,0
50704.0,443.0,0.027931,55.0,1969.138233503992,60.0,2148.150800186173,0
51096.0,443.0,4.415402,10233.0,2317.5692722882313,240526.0,54474.31513597176,0
51098.0,443.0,4.011548,4050.0,1009.5853271604876,6440.0,1605.3653103490224,0
51099.0,443.0,10.572542,1195.0,113.0286358758376,4444.0,420.334106972571,0
51100.0,443.0,10.55697,971.0,91.97714874627853,3679.0,348.4901444259101,0
51101.0,443.0,10.56483,1101.0,104.21369771212598,971.0,91.90871978063066,0
51102.0,443.0,4.539767,10967.0,2415.7627472951804,259692.0,57203.81684786906,0
51103.0,443.0,0.325952,1141.0,3500.5154133123892,4647.0,14256.700373061063,0
51104.0,443.0,0.326172,1141.0,3498.1543480127048,4647.0,14247.084360398809,0
51105.0,443.0,0.324099,1141.0,3520.5292210096295,4647.0,14338.211472420464,0
51106.0,443.0,0.323301,1141.0,3529.2189012715703,4647.0,14373.602308684476,0
51107.0,443.0,0.324668,1141.0,3514.3592839454454,4647.0,14313.082903150296,0
51023.0,443.0,9.213675,1747.0,189.6094663638559,54617.0,5927.819246934584,0
51024.0,443.0,0.078552,55.0,700.1731337203381,66.0,840.2077604644057,0
50589.0,443.0,0.025003,55.0,2199.7360316761988,66.0,2639.6832380114383,0
50594.0,443.0,14.800122,163.0,11.013422727191031,371.0,25.067360931213944,0
50584.0,443.0,14.800795,163.0,11.012921941017357,371.0,25.066221105014968,0
51113.0,443.0,0.78631,1950.0,2479.9379379633983,29126.0,37041.37045185741,0
50579.0,443.0,0.015162,55.0,3627.489777074265,66.0,4352.987732489118,0
50604.0,443.0,0.015155,55.0,3629.165291982844,66.0,4354.998350379413,0
51028.0,443.0,0.078491,55.0,700.7172796881172,66.0,840.8607356257405,0
50086.0,443.0,0.02527,55.0,2176.493866244559,66.0,2611.7926394934702,0
50374.0,443.0,0.015197,55.0,3619.1353556623017,66.0,4342.962426794762,0
50730.0,443.0,0.025323,55.0,2171.938553883821,66.0,2606.326264660585,0
51114.0,443.0,2.241021,140117.0,62523.7336017824,5089029.0,2270852.883574049,0
51115.0,443.0,0.119044,1149.0,9651.893417559892,6897.0,57936.56127146265,0
51116.0,443.0,0.262056,1396.0,5327.105656806179,4771.0,18206.032298440026,0
51117.0,443.0,0.302794,3142.0,10376.691744222144,65370.0,215889.350515532,0
51118.0,443.0,0.438029,5081.0,11599.688605092357,153710.0,350912.83910426026,0
51119.0,443.0,0.215605,1953.0,9058.23148813803,5366.0,24888.105563414578,0
51120.0,443.0,0.220493,1943.0,8812.071131509843,5661.0,25674.28444440413,0
49350.0,443.0,0.0862,546.0,6334.106728538283,1999.0,23190.255220417635,0
51121.0,443.0,12.058274,1033.0,85.66731855653636,1070.0,88.73575107017803,0
51122.0,443.0,0.428781,2547.0,5940.095293401527,5176.0,12071.430403865843,0
51124.0,443.0,0.660455,3569.0,5403.850375877236,6249.0,9461.659007805223,0
51125.0,443.0,0.518975,919.0,1770.798208006166,2025.0,3901.922057902597,0
50765.0,443.0,0.0,55.0,-1.0,0.0,-1.0,0
50782.0,443.0,0.03786,55.0,1452.7205493924987,66.0,1743.2646592709984,0
50777.0,443.0,0.131116,55.0,419.47588395009,60.0,457.61005521828,0
50791.0,443.0,0.078949,55.0,696.6522691864368,66.0,835.9827230237241,0
50798.0,443.0,0.037351,55.0,1472.5174694117961,66.0,1767.0209632941553,0
50799.0,443.0,0.079188,55.0,694.5496792443299,66.0,833.4596150931958,0
51040.0,443.0,20.417169,271.0,13.273142814265777,271.0,13.273142814265777,0
50610.0,443.0,14.892217,163.0,10.94531458949329,296.0,19.876154101165728,0
57770.0,443.0,0.029671,55.0,1853.6618246772944,60.0,2022.1765360115935,0
50713.0,443.0,0.079001,55.0,696.1937190668473,66.0,835.4324628802167,0
50711.0,443.0,0.078859,55.0,697.4473427256241,66.0,836.936811270749,0
50969.0,443.0,0.059104,55.0,930.5630752571738,66.0,1116.6756903086084,0
51134.0,443.0,5.061611,14746.0,2913.3017136243775,1036417.0,204760.3025993108,0
51135.0,443.0,0.056816,971.0,17090.25626584061,2096.0,36891.01661503802,0
50971.0,443.0,0.019571,55.0,2810.2805170916154,66.0,3372.336620509938,0
50620.0,443.0,0.014799,55.0,3716.467328873573,66.0,4459.760794648288,0
51137.0,443.0,0.120075,1553.0,12933.583177180928,1997.0,16631.27212159067,0
51138.0,443.0,0.111562,1793.0,16071.780713863143,22641.0,202945.44737455403,0
50619.0,443.0,14.878429,217.0,14.584873174446038,371.0,24.93542833050452,0
51140.0,443.0,0.171717,1848.0,10761.893114834293,24634.0,143456.96698637877,0
51142.0,443.0,1.719713,1995.0,1160.0772919667409,49693.0,28896.100686568047,0
58615.0,443.0,0.136052,55.0,404.2571957780848,66.0,485.10863493370175,0
50616.0,443.0,14.887253,217.0,14.576228401572807,371.0,24.920648557527706,0
50979.0,443.0,0.019627,55.0,2802.2621898405255,66.0,3362.7146278086307,0
50981.0,443.0,0.01967,55.0,2796.1362480935436,66.0,3355.363497712252,0
50980.0,443.0,0.019811,55.0,2776.23542476402,66.0,3331.482509716824,0
50982.0,443.0,0.019658,55.0,2797.8431173059316,66.0,3357.4117407671174,0
50972.0,443.0,0.019614,55.0,2804.119506474967,66.0,3364.94340776996,0
50605.0,443.0,0.015271,55.0,3601.5977997511623,66.0,4321.917359701394,0
50983.0,443.0,0.019588,55.0,2807.8415356340615,66.0,3369.409842760874,0
49762.0,443.0,0.029628,55.0,1856.3520993654647,60.0,2025.1113811259615,0
50649.0,443.0,0.025052,55.0,2195.433498323487,66.0,2634.5201979881845,0
50650.0,443.0,0.025087,55.0,2192.370550484314,66.0,2630.8446605811773,0
49745.0,443.0,0.044574,55.0,1233.9031722528828,66.0,1480.6838067034594,0
49872.0,443.0,0.025115,55.0,2189.9263388413297,66.0,2627.911606609596,0
443.0,51041.0,0.014875,66.0,4436.9747899159665,55.0,3697.4789915966394,0
50646.0,443.0,0.025068,55.0,2194.032232328068,66.0,2632.8386787936806,0
49876.0,443.0,0.139055,55.0,395.5269497680774,66.0,474.63233972169286,0
50676.0,443.0,0.025125,55.0,2189.054726368159,66.0,2626.8656716417913,0
51146.0,443.0,6.294031,2446.0,388.6221723407463,16581.0,2634.400752077643,0
51147.0,443.0,10.944007,1666.0,152.2294347947694,4811.0,439.6013270093851,0
50426.0,443.0,0.015235,55.0,3610.1083032490974,66.0,4332.129963898917,0
65017.0,443.0,0.138208,55.0,397.9509145635564,60.0,434.12827043297057,0
51148.0,443.0,0.166622,2045.0,12273.289241516726,8527.0,51175.71509164456,0
51149.0,443.0,0.084754,1523.0,17969.653349694407,10400.0,122708.07277532625,0
51150.0,443.0,0.430821,4070.0,9447.07894926199,157112.0,364680.45893770264,0
51151.0,443.0,0.135749,1532.0,11285.534331744617,8468.0,62379.833368938256,0
51065.0,443.0,0.019266,108.0,5605.730302086577,198.0,10277.172220492059,0
50296.0,443.0,0.025118,55.0,2189.664782227884,66.0,2627.5977386734608,0
49900.0,443.0,0.139949,55.0,393.0003072547857,66.0,471.6003687057428,0
49631.0,443.0,0.029754,55.0,1848.4909591987632,60.0,2016.535591853196,0
50578.0,443.0,0.03365,55.0,1634.4725111441307,66.0,1961.3670133729568,0
49749.0,443.0,0.044443,55.0,1237.5402200571518,66.0,1485.0482640685823,0
51055.0,443.0,2.599482,2418.0,930.1853215371369,42445.0,16328.2530904234,0
51153.0,443.0,0.445981,1798.0,4031.561882681101,4396.0,9856.922155876595,0
51156.0,443.0,1.531668,15382.0,10042.6463176093,556724.0,363475.6357121778,0
51159.0,443.0,0.449529,1694.0,3768.3886912746448,4664.0,10375.303929223697,0
51160.0,443.0,0.094781,1249.0,13177.746594781654,5954.0,62818.49737816651,0
51161.0,443.0,0.094757,1249.0,13181.084247074094,5954.0,62834.408012072985,0
51163.0,443.0,0.11511,1249.0,10850.490834853617,5954.0,51724.43749457041,0
51051.0,443.0,0.226668,55.0,242.6456314962853,60.0,264.7043252686749,0
50686.0,443.0,0.025074,55.0,2193.5072186328466,66.0,2632.208662359416,0
51164.0,443.0,0.11944,3054.0,25569.323509711987,41697.0,349104.1527126591,0
51165.0,443.0,0.461506,2129.0,4613.157792098044,4643.0,10060.540924711704,0
51166.0,443.0,0.427585,2251.0,5264.450343206614,16427.0,38418.09230913152,0
51167.0,443.0,0.405714,2211.0,5449.651725106849,4362.0,10751.41602212396,0
51169.0,443.0,0.394835,1726.0,4371.446300353312,8208.0,20788.43061025492,0
51170.0,443.0,0.854033,2953.0,3457.7118214401553,59984.0,70236.16183449586,0
51171.0,443.0,0.343172,2380.0,6935.297751564813,5084.0,14814.728474351054,0
49990.0,443.0,0.347486,1900.0,5467.8461866089565,32476.0,93459.8803980592,0
50424.0,443.0,0.015304,55.0,3593.8316779926818,66.0,4312.598013591218,0
51176.0,443.0,4.013637,12383.0,3085.2316739157027,54729.0,13635.762277455584,0
51177.0,443.0,3.863546,2943.0,761.7354627070573,18106.0,4686.368429416913,0
49775.0,443.0,0.025219,55.0,2180.895356675522,66.0,2617.074428010627,0
49433.0,443.0,4.309343,582.0,135.05539011399185,1561.0,362.2361923847788,0
50727.0,443.0,0.01547,55.0,3555.268261150614,66.0,4266.321913380737,0
51178.0,443.0,3.329071,1889.0,567.4255670726158,5834.0,1752.4408461099208,0
51179.0,443.0,3.213399,1837.0,571.6688154816753,4583.0,1426.2156675843864,0
51180.0,443.0,3.212281,3732.0,1161.7912629685884,18601.0,5790.589303986792,0
50722.0,443.0,0.079006,55.0,696.1496595195301,66.0,835.3795914234363,0
50432.0,443.0,0.015188,55.0,3621.2799578614695,66.0,4345.535949433764,0
50427.0,443.0,0.015176,55.0,3624.1433842909855,66.0,4348.972061149183,0
50729.0,443.0,0.025168,55.0,2185.314685314685,66.0,2622.377622377622,0
50428.0,443.0,0.015187,55.0,3621.518403898071,66.0,4345.822084677685,0
50690.0,443.0,0.015195,55.0,3619.6117143797296,66.0,4343.534057255676,0
51194.0,443.0,0.376962,1768.0,4690.127917402815,4933.0,13086.19966999326,0
50677.0,443.0,0.015168,55.0,3626.0548523206753,66.0,4351.26582278481,0
50820.0,443.0,0.14224,55.0,386.67041619797527,66.0,464.0044994375703,0
50810.0,443.0,0.137457,55.0,400.1251300406673,66.0,480.15015604880074,0
50804.0,443.0,0.139134,55.0,395.30237037675914,66.0,474.3628444521109,0
50829.0,443.0,0.136878,55.0,401.8176770554801,66.0,482.1812124665761,0
50830.0,443.0,0.136755,55.0,402.1790793755256,66.0,482.61489525063064,0
51200.0,443.0,0.205312,1853.0,9025.288341645884,6606.0,32175.420822942644,0
51202.0,443.0,0.071074,1087.0,15293.919013985424,6111.0,85980.80873455833,0
49768.0,443.0,0.025332,55.0,2171.1669035212376,66.0,2605.4002842254854,0
50323.0,443.0,0.028781,55.0,1910.982940134116,66.0,2293.1795281609398,0
51203.0,443.0,0.070911,1828.0,25778.79313505662,6834.0,96374.32838346659,0
51205.0,443.0,0.070758,1828.0,25834.534610927385,6834.0,96582.71856185874,0
65442.0,443.0,0.029662,55.0,1854.2242599959543,60.0,2022.7901018137684,0
51076.0,443.0,0.031792,55.0,1729.994967287368,66.0,2075.9939607448414,0
51079.0,443.0,0.026981,55.0,2038.47151699344,66.0,2446.165820392128,0
51075.0,443.0,0.027931,55.0,1969.138233503992,66.0,2362.96588020479,0
51078.0,443.0,0.032941,55.0,1669.6518017060805,66.0,2003.5821620472968,0
51084.0,443.0,0.027816,55.0,1977.279263733103,66.0,2372.735116479724,0
49285.0,443.0,121.485756,11901.0,97.9621018286292,498575.0,4103.9790705998485,0
51062.0,443.0,114.978308,16111.0,140.122082854098,735961.0,6400.868240294509,0
51069.0,443.0,114.782052,33752.0,294.0529413082805,156264.0,1361.3975118688415,0
50575.0,443.0,40.991377,1627.0,39.69127458196879,103710.0,2530.044306635515,0
50257.0,443.0,39.887737,163.0,4.086468981682264,357.0,8.950119180739684,0
50256.0,443.0,39.890617,217.0,5.4398757482242,357.0,8.94947300514304,0
50252.0,443.0,39.917856,217.0,5.4361637057862024,357.0,8.94336609661601,0
50117.0,443.0,29.729781,217.0,7.299078321498566,297.0,9.989982771820621,0
51141.0,443.0,40.118936,3188.0,79.46372256731834,82735.0,2062.243126288294,0
51154.0,443.0,11.148706,1279.0,114.72183408549836,4098.0,367.57629091663193,0
51172.0,443.0,10.477209,1279.0,122.0744952210078,3771.0,359.9240981066618,0
51173.0,443.0,10.454965,1279.0,122.3342211093007,3625.0,346.7252162011064,0
51175.0,443.0,10.167241,1195.0,117.53434387952444,5703.0,560.9191323388518,0
51181.0,443.0,10.304649,961.0,93.25887761921827,563.0,54.63553392260135,0
51199.0,443.0,10.384359,1054.0,101.49880218894587,4253.0,409.5582596865151,0
51201.0,443.0,4.092205,4453.0,1088.1664041757438,56401.0,13782.545107099962,0
51204.0,443.0,3.191545,26343.0,8253.996105334563,1655446.0,518697.3707091706,0
51206.0,443.0,2.108216,6182.0,2932.3371039779604,315007.0,149418.7502608841,0
51208.0,443.0,2.957589,6925.0,2341.434188455529,393894.0,133180.7766393505,0
51211.0,443.0,3.414222,5611.0,1643.419789340002,10287.0,3012.9850958725006,0
51212.0,443.0,0.168349,2554.0,15170.865285805085,8596.0,51060.59436052486,0
51086.0,443.0,0.082283,55.0,668.4248265133746,66.0,802.1097918160496,0
64616.0,443.0,0.131758,55.0,417.4319585907497,60.0,455.380318462636,0
51077.0,443.0,0.032705,55.0,1681.7000458645468,66.0,2018.040055037456,0
51213.0,443.0,0.163467,1811.0,11078.688664990488,6640.0,40619.8192907437,0
50837.0,443.0,0.03727,55.0,1475.7177354440569,66.0,1770.8612825328682,0
50835.0,443.0,0.134391,55.0,409.25359585091263,66.0,491.1043150210952,0
51089.0,443.0,0.084364,55.0,651.9368450998056,66.0,782.3242141197667,0
51088.0,443.0,0.083215,55.0,660.9385327164574,66.0,793.1262392597488,0
51081.0,443.0,0.032587,55.0,1687.7896093534232,66.0,2025.347531224108,0
51216.0,443.0,0.722925,36115.0,49956.772832589835,6919.0,9570.840681951791,0
50844.0,443.0,0.026801,55.0,2052.1622327525088,66.0,2462.594679303011,0
50842.0,443.0,0.030873,55.0,1781.4919185048425,66.0,2137.790302205811,0
50841.0,443.0,0.026794,55.0,2052.698365305665,66.0,2463.2380383667983,0
51217.0,443.0,1.106331,3920.0,3543.2433873768337,12233.0,11057.269479025716,0
51219.0,443.0,0.518309,4432.0,8550.883739236633,179184.0,345708.83391953446,0
50857.0,443.0,0.037194,55.0,1478.7331289993008,66.0,1774.4797547991611,0
